,,,,,,,,,,,,,,ClusterLabel
3774.0,1526758904.350186,46733.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3775.0,1526758904.353947,40108.0,22.0,2.996026,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3776.0,1526758904.390536,40775.0,59353.0,2.999423,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3777.0,1526758849.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,o
3778.0,1526758905.350196,34466.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3779.0,1526758905.354899,54107.0,22.0,2.994945,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3780.0,1526758906.350164,45405.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3781.0,1526758906.355229,47600.0,22.0,2.994801,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3782.0,1526758907.0,49284.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3783.0,1526758907.357531,46905.0,22.0,2.992376,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3784.0,1526758908.349995,35369.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3785.0,1526758908.358869,54850.0,22.0,2.991001,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3786.0,1526758909.349904,58789.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3787.0,1526758909.360523,44034.0,22.0,2.999507,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3788.0,1526758910.360074,43299.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3789.0,1526758910.362336,59238.0,22.0,2.997699,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3790.0,1526758911.360022,40108.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3791.0,1526758911.0,46689.0,22.0,2.996524,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3792.0,1526758911.399874,40775.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3793.0,1526758912.360252,54107.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3794.0,1526758912.365096,47013.0,22.0,0.325345,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
3795.0,1526758913.360118,47600.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3796.0,1526758913.366227,40964.0,22.0,2.993688,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3797.0,1526758914.359962,46905.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3798.0,1526758914.367537,41298.0,22.0,2.992285,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3799.0,1526758915.360006,54850.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3800.0,1526758915.368834,44227.0,22.0,2.991028,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3801.0,1526758915.0,40787.0,59353.0,2.999378,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3802.0,1526758916.370075,44034.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3803.0,1526758916.0,48182.0,22.0,2.999204,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3804.0,1526758917.370078,59238.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3805.0,1526758917.372272,38632.0,22.0,2.997777,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3806.0,1526758918.370049,46689.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3807.0,1526758918.373613,45302.0,22.0,2.996331,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3808.0,1526758919.374855,53469.0,22.0,2.995103,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3809.0,1526758920.370284,40964.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3810.0,1526758920.376428,38314.0,22.0,2.99339,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3811.0,1526758921.0,41298.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3812.0,1526758921.377505,44411.0,22.0,2.992441,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3813.0,1526758922.370233,44227.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3814.0,1526758922.377808,57928.0,22.0,2.992073,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3815.0,1526758922.409829,40787.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3816.0,1526758923.379878,48182.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3817.0,1526758923.0,49819.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3818.0,1526758924.379915,38632.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3819.0,1526758924.382194,43403.0,22.0,2.998126,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3820.0,1526758925.380141,45302.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3821.0,1526758925.383584,53047.0,22.0,2.996297,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3822.0,1526758870.953369,123.0,123.0,0.013696,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
3823.0,1526758926.379929,53469.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3824.0,1526758926.385014,50849.0,22.0,2.994826,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3825.0,1526758926.410475,40799.0,59353.0,2.999386,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3826.0,1526758927.380132,38314.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3827.0,1526758927.386689,40428.0,22.0,2.993211,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3828.0,1526758873.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,o
3829.0,1526758928.380202,44411.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3830.0,1526758928.387462,36362.0,22.0,2.992474,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3831.0,1526758929.380012,57928.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3832.0,1526758929.388801,35644.0,22.0,2.991013,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3833.0,1526758930.390511,46574.0,22.0,2.99952,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3834.0,1526758931.390016,43403.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3835.0,1526758931.392223,41140.0,22.0,2.997768,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3836.0,1526758932.390039,53047.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3837.0,1526758932.393634,41140.0,22.0,2.996367,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3838.0,1526758933.390268,50849.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3839.0,1526758933.394185,50527.0,22.0,2.9958,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3840.0,1526758933.419905,40799.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3841.0,1526758934.390105,40428.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3842.0,1526758934.396482,38633.0,22.0,2.661633,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3843.0,1526758935.390225,36362.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3844.0,1526758935.397488,52926.0,22.0,2.992451,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3845.0,1526758936.390041,35644.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3846.0,1526758936.398938,55131.0,22.0,2.990962,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3847.0,1526758937.399986,46574.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3848.0,1526758937.400623,60135.0,22.0,2.999335,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3849.0,1526758937.420523,40811.0,59353.0,2.999298,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3850.0,1526758938.400124,41140.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3851.0,1526758938.402353,45929.0,22.0,2.997641,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3852.0,1526758939.399913,41140.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3853.0,1526758939.403688,42032.0,22.0,2.99637,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3854.0,1526758940.400297,50527.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3855.0,1526758940.405182,44703.0,22.0,2.994695,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3856.0,1526758941.406229,56203.0,22.0,2.993692,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3857.0,1526758942.399965,52926.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3858.0,1526758942.407504,50765.0,22.0,2.992291,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3859.0,1526758943.400121,55131.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3860.0,1526758943.408821,49738.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3861.0,1526758944.409145,33805.0,22.0,2.990651,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3862.0,1526758944.409877,60135.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3863.0,1526758944.429772,40811.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3864.0,1526758945.409979,45929.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3865.0,1526758945.412149,57996.0,22.0,2.99784,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3866.0,1526758946.409991,42032.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3867.0,1526758946.413588,33316.0,22.0,2.996423,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3868.0,1526758947.409949,44703.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3869.0,1526758947.414912,45516.0,22.0,2.994963,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3870.0,1526758948.410303,56203.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3871.0,1526758948.416432,43211.0,22.0,2.993396,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3872.0,1526758948.430483,40823.0,59353.0,2.999341,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3873.0,1526758949.0,50765.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3874.0,1526758949.417498,41699.0,22.0,2.99229,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3875.0,1526758950.418907,49196.0,22.0,2.990964,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3876.0,1526758951.0,33805.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3877.0,1526758951.420447,58206.0,22.0,2.999409,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3878.0,1526758952.419869,57996.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3879.0,1526758952.422386,56832.0,22.0,2.997695,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3880.0,1526758953.420097,33316.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3881.0,1526758953.422703,48911.0,22.0,2.997189,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3882.0,1526758954.420074,45516.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3883.0,1526758954.425136,35097.0,22.0,2.994751,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3884.0,1526758955.419999,43211.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3885.0,1526758955.426453,42329.0,22.0,2.993399,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3886.0,1526758955.439799,40823.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3887.0,1526758956.420158,41699.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3888.0,1526758956.427651,54116.0,22.0,2.992248,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3889.0,1526758957.419971,49196.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3890.0,1526758957.428907,40516.0,22.0,2.991012,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3891.0,1526758958.429926,58206.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3892.0,1526758958.430856,45293.0,22.0,2.9991,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3893.0,1526758959.429969,56832.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3894.0,1526758959.0,40835.0,59353.0,2.999441,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3895.0,1526758959.432438,37033.0,22.0,0.358665,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
3896.0,1526758960.430006,48911.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3897.0,1526758960.433568,38751.0,22.0,0.278756,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
3898.0,1526758961.430039,35097.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3899.0,1526758961.434963,46546.0,22.0,2.994878,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3900.0,1526758962.429906,42329.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3901.0,1526758962.436336,35853.0,22.0,0.306928,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
3902.0,1526758963.429813,54116.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3903.0,1526758963.437204,51053.0,22.0,2.992628,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3904.0,1526758964.0,40516.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3905.0,1526758964.438579,36210.0,22.0,2.991216,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3906.0,1526758965.439919,45293.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3907.0,1526758965.440223,54429.0,22.0,2.999744,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3908.0,1526758966.441871,55531.0,22.0,2.998024,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3909.0,1526758966.449826,40835.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3910.0,1526758967.443058,39433.0,22.0,0.854547,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
3911.0,1526758968.444527,47383.0,22.0,2.995292,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3912.0,1526758969.444811,41268.0,22.0,2.995051,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3913.0,1526758970.439915,51053.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3914.0,1526758970.445948,57703.0,22.0,2.993941,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3915.0,1526758970.451702,40847.0,59353.0,2.998365,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3916.0,1526758971.440054,36210.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3917.0,1526758971.447296,33625.0,22.0,0.353311,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
3918.0,1526758972.448577,41194.0,22.0,2.991293,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3919.0,1526758972.449795,54429.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3920.0,1526758973.449913,55531.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3921.0,1526758973.452688,58236.0,22.0,2.997147,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3922.0,1526758974.453675,59587.0,22.0,2.996172,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3923.0,1526758975.449885,47383.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3924.0,1526758975.455187,50377.0,22.0,2.994554,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3925.0,1526758976.450151,41268.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3926.0,1526758976.456512,33498.0,22.0,2.993283,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3927.0,1526758977.450011,57703.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3928.0,1526758977.456635,56006.0,22.0,2.993103,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3929.0,1526758977.459926,40847.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3930.0,1526758978.458972,39730.0,22.0,2.990816,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3931.0,1526758924.209224,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,o
3932.0,1526758979.450094,41194.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3933.0,1526758979.0,51328.0,22.0,2.999328,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3934.0,1526758980.459961,58236.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3935.0,1526758980.462654,39328.0,22.0,2.997435,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3936.0,1526758981.460044,59587.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3937.0,1526758981.461128,40858.0,59353.0,2.998831,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3938.0,1526758981.463469,55031.0,22.0,2.996578,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3939.0,1526758982.459991,50377.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3940.0,1526758982.465213,47888.0,22.0,2.994651,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3941.0,1526758983.0,33498.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3942.0,1526758983.466505,56181.0,22.0,2.993323,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3943.0,1526758984.0,56006.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3944.0,1526758984.467706,33761.0,22.0,2.992186,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3945.0,1526758985.459963,39730.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3946.0,1526758985.468969,44513.0,22.0,2.990916,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3947.0,1526758986.469909,51328.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3948.0,1526758986.470839,39671.0,22.0,2.999103,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3949.0,1526758987.469895,39328.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3950.0,1526758987.0,34862.0,22.0,2.997478,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3951.0,1526758988.469856,40858.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3952.0,1526758988.470045,55031.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3953.0,1526758988.473941,44453.0,22.0,2.995991,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3954.0,1526758989.470214,47888.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3955.0,1526758989.475248,51248.0,22.0,0.318723,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
3956.0,1526758990.0,56181.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3957.0,1526758990.476308,58468.0,22.0,2.993503,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3958.0,1526758991.470183,33761.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3959.0,1526758991.477711,35370.0,22.0,2.992127,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3960.0,1526758937.057566,3.0,1.0,0.000429,120.0,0.0,0.0,0.0,0.0,2.0,176.0,0.0,0.0,o
3961.0,1526758992.469864,44513.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3962.0,1526758992.471225,40870.0,59353.0,2.998583,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3963.0,1526758992.480501,59989.0,22.0,2.999359,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3964.0,1526758993.479959,39671.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3965.0,1526758993.482381,48004.0,22.0,2.997528,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3966.0,1526758994.479988,34862.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3967.0,1526758994.483597,57568.0,22.0,2.996236,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3968.0,1526758995.480131,44453.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3969.0,1526758995.485418,53328.0,22.0,2.994424,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3970.0,1526758996.486191,50418.0,22.0,2.993672,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3971.0,1526758997.480154,58468.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3972.0,1526758997.0,44405.0,22.0,2.992196,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3973.0,1526758998.479891,35370.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3974.0,1526758998.488839,57447.0,22.0,2.99093,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3975.0,1526758944.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,o
3976.0,1526758999.0,40870.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3977.0,1526758999.489231,40273.0,22.0,2.990678,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3978.0,1526758999.489776,59989.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3979.0,1526758944.953245,123.0,123.0,0.015687,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
3980.0,1526759000.489881,48004.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3981.0,1526759000.0,50443.0,22.0,2.997724,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3982.0,1526759001.0,57568.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3983.0,1526759001.493707,60122.0,22.0,2.996123,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3984.0,1526759002.490052,53328.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3985.0,1526759002.496283,33101.0,22.0,2.993539,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3986.0,1526759003.480839,40882.0,59353.0,2.998967,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3987.0,1526759003.489948,50418.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
3988.0,1526759003.497549,52435.0,22.0,2.992319,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
3989.0,1526759004.490049,44405.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
